 &SRS
 SRSRUN=236470,SRSDAT=2021124,SRSTIM=3125,
 SRSSTN='Bran',SRSPRJ='I06-1   ',SRSEXP='Emulator',
 SRSTLE='                                                            ',
 SRSCN1='        ',SRSCN2='        ',SRSCN3='        ',
<MetaDataAtStart>
command=scan fastEnergy 0.0 199.0 1.0 fesData 0 1
date='Wed Feb 24 15:01:25 2021'
beamenergy=3.00086344421
ringcurrent=301.657244813
iddgap=36.2785
iddtrp=22.4135
iddbrp=22.4135
idugap=100.0
idutrp=0.0
idubrp=0.0
pugap=155.004
pgmpitch=88.2676142796
pgmgratpitch=87.5559835937
cff=2.25
grating=400
pgmenergy=694.7942
denergy=694.794
uenergy=694.794
s1xgap=1.497
s1ygap=1.496
m1x=-5.0
m1pitch=-8509.0
m1qg=0.0267
m6x=3.0
m6yaw=-247.0
m6pitch=-10910.0
m6qg=0.0174
m7x=-1.4
m7pitch=6949.0
m7qg=6.6021
d9y=-16.000026
d10y=6.003
d11y=2.9
s6x=1.5147
s6xgap=1500.0
s6y=8.4885
s6ygap=20.068
iamp12_gain=10^7 V/A
magx=0.0
magy=0.0
magz=6.0
scmx=0.0
scmy=-4.0
scmth=3e-05
Tsample_mag=1.9
amp_scm_gain=5.0
amp_XABS_gain=6.0
amp_DDIFF_gain=5.0
m7y=-19.1
</MetaDataAtStart>
 &END
fastEnergy	pIndex	C1	C2	C3	C4	iddenergy	pgmenergy	C5	C6	idio	ifio	ifioft	ifiofb
718.288600	  114	  42939.000000000000	  22783.000000000000	   7740.000000000000	   2068.000000000000	    720.270000000000	    718.288600000000	   8799.000000000000	      0.000000000000	      1.884694728526	      0.339726989422	      0.090769433349	      0.386209015494
718.508300	  115	  43714.000000000000	  22790.000000000000	   7951.000000000000	   1857.000000000000	    720.490000000000	    718.508300000000	   8994.000000000000	      0.000000000000	      1.918121983326	      0.348881088197	      0.081483106626	      0.394646774901
718.710500	  116	  45045.000000000000	  22785.000000000000	   8231.000000000000	   1811.000000000000	    720.651000000000	    718.710500000000	   9400.000000000000	      0.000000000000	      1.976958525346	      0.361246434057	      0.079482115427	      0.412552117621
718.944500	  117	  46832.000000000000	  22793.000000000000	   8617.000000000000	   1971.000000000000	    720.923000000000	    718.944500000000	   9988.000000000000	      0.000000000000	      2.054665906199	      0.378054665906	      0.086473917431	      0.438204711973
719.167300	  118	  48742.000000000000	  22797.000000000000	   8992.000000000000	   2118.000000000000	    721.163000000000	    719.167300000000	  10750.000000000000	      0.000000000000	      2.138088344958	      0.394437864631	      0.092906961442	      0.471553274554
719.403200	  119	  50356.000000000000	  22802.000000000000	   9325.000000000000	   1969.000000000000	    721.379000000000	    719.403200000000	  11548.000000000000	      0.000000000000	      2.208402771687	      0.408955354793	      0.086352074379	      0.506446802912
719.619400	  120	  51687.000000000000	  22805.000000000000	   9592.000000000000	   1796.000000000000	    721.566000000000	    719.619400000000	  12275.000000000000	      0.000000000000	      2.266476649857	      0.420609515457	      0.078754659066	      0.538259153694
719.877200	  121	  52952.000000000000	  22821.000000000000	   9757.000000000000	   1878.000000000000	    721.823000000000	    719.877200000000	  12910.000000000000	      0.000000000000	      2.320319004426	      0.427544805223	      0.082292625214	      0.565707024232
720.125400	  122	  54195.000000000000	  22834.000000000000	   9905.000000000000	   2089.000000000000	    722.057000000000	    720.125400000000	  13477.000000000000	      0.000000000000	      2.373434352282	      0.433782955242	      0.091486379960	      0.590216344048
720.353300	  123	  55225.000000000000	  22840.000000000000	   9936.000000000000	   2048.000000000000	    722.283000000000	    720.353300000000	  13833.000000000000	      0.000000000000	      2.417907180385	      0.435026269702	      0.089667250438	      0.605647985989
720.566800	  124	  56076.000000000000	  22848.000000000000	   9971.000000000000	   1830.000000000000	    722.502000000000	    720.566800000000	  14136.000000000000	      0.000000000000	      2.454306722689	      0.436405812325	      0.080094537815	      0.618697478992
720.780900	  125	  56751.000000000000	  22857.000000000000	   9966.000000000000	   1831.000000000000	    722.732000000000	    720.780900000000	  14392.000000000000	      0.000000000000	      2.482871767949	      0.436015225095	      0.080106750667	      0.629653935337
721.002700	  126	  57014.000000000000	  22861.000000000000	   9929.000000000000	   2021.000000000000	    722.960000000000	    721.002700000000	  14478.000000000000	      0.000000000000	      2.493941647347	      0.434320458423	      0.088403831853	      0.633305629675
721.221400	  127	  56737.000000000000	  22869.000000000000	   9895.000000000000	   2093.000000000000	    723.172000000000	    721.221400000000	  14679.000000000000	      0.000000000000	      2.480956753684	      0.432681796318	      0.091521273339	      0.641873278237
721.441900	  128	  56113.000000000000	  22888.000000000000	   9856.000000000000	   1915.000000000000	    723.361000000000	    721.441900000000	  14833.000000000000	      0.000000000000	      2.451634044041	      0.430618664803	      0.083668297798	      0.648068857043
721.654400	  129	  55413.000000000000	  22892.000000000000	   9808.000000000000	   1808.000000000000	    723.628000000000	    721.654400000000	  14987.000000000000	      0.000000000000	      2.420627293378	      0.428446618906	      0.078979556177	      0.654682858641
721.846300	  130	  54786.000000000000	  22894.000000000000	   9693.000000000000	   1940.000000000000	    723.850000000000	    721.846300000000	  15012.000000000000	      0.000000000000	      2.393028741155	      0.423386040010	      0.084738359395	      0.655717655281
722.064500	  131	  54323.000000000000	  22903.000000000000	   9591.000000000000	   2095.000000000000	    724.070000000000	    722.064500000000	  15014.000000000000	      0.000000000000	      2.371872680435	      0.418766100511	      0.091472732830	      0.655547308213
722.260500	  132	  53918.000000000000	  22920.000000000000	   9480.000000000000	   2004.000000000000	    724.298000000000	    722.260500000000	  14930.000000000000	      0.000000000000	      2.352443280977	      0.413612565445	      0.087434554974	      0.651396160558
722.477200	  133	  53545.000000000000	  22938.000000000000	   9339.000000000000	   1821.000000000000	    724.528000000000	    722.477200000000	  14748.000000000000	      0.000000000000	      2.334336036272	      0.407140988752	      0.079387915250	      0.642950562386
722.662600	  134	  53085.000000000000	  22951.000000000000	   9185.000000000000	   1853.000000000000	    724.742000000000	    722.662600000000	  14568.000000000000	      0.000000000000	      2.312971112370	      0.400200426997	      0.080737222779	      0.634743584158
722.881800	  135	  52473.000000000000	  22972.000000000000	   9068.000000000000	   2022.000000000000	    724.964000000000	    722.881800000000	  14285.000000000000	      0.000000000000	      2.284215566777	      0.394741424343	      0.088020198503	      0.621843983980
723.073900	  136	  51674.000000000000	  22982.000000000000	   8960.000000000000	   2064.000000000000	    725.190000000000	    723.073900000000	  14028.000000000000	      0.000000000000	      2.248455312854	      0.389870333304	      0.089809416065	      0.610390740580
723.287300	  137	  50833.000000000000	  22990.000000000000	   8884.000000000000	   1890.000000000000	    725.420000000000	    723.287300000000	  13800.000000000000	      0.000000000000	      2.211091779034	      0.386428882123	      0.082209656372	      0.600260983036
723.485600	  138	  50075.000000000000	  23007.000000000000	   8776.000000000000	   1812.000000000000	    725.655000000000	    723.485600000000	  13589.000000000000	      0.000000000000	      2.176511496501	      0.381449124180	      0.078758638675	      0.590646325032
723.706900	  139	  49377.000000000000	  23021.000000000000	   8717.000000000000	   1955.000000000000	    725.865000000000	    723.706900000000	  13452.000000000000	      0.000000000000	      2.144867729464	      0.378654272186	      0.084922462100	      0.584336041006
723.915300	  140	  48742.000000000000	  23041.000000000000	   8655.000000000000	   2088.000000000000	    726.085000000000	    723.915300000000	  13293.000000000000	      0.000000000000	      2.115446378195	      0.375634738076	      0.090621066794	      0.576928084719
724.155400	  141	  48124.000000000000	  23046.000000000000	   8635.000000000000	   1976.000000000000	    726.315000000000	    724.155400000000	  13146.000000000000	      0.000000000000	      2.088171483121	      0.374685411785	      0.085741560358	      0.570424368654
724.395700	  142	  47614.000000000000	  23064.000000000000	   8588.000000000000	   1821.000000000000	    726.547000000000	    724.395700000000	  13077.000000000000	      0.000000000000	      2.064429413805	      0.372355185571	      0.078954214360	      0.566987513007
724.647100	  143	  47201.000000000000	  23088.000000000000	   8539.000000000000	   1855.000000000000	    726.757000000000	    724.647100000000	  12980.000000000000	      0.000000000000	      2.044395356895	      0.369845807346	      0.080344767845	      0.562196812197
724.884400	  144	  46857.000000000000	  23105.000000000000	   8502.000000000000	   2051.000000000000	    726.973000000000	    724.884400000000	  12911.000000000000	      0.000000000000	      2.028002596841	      0.367972300368	      0.088768664791	      0.558796797230
725.163000	  145	  46556.000000000000	  23117.000000000000	   8472.000000000000	   2069.000000000000	    727.204000000000	    725.163000000000	  12850.000000000000	      0.000000000000	      2.013929143055	      0.366483540252	      0.089501232859	      0.555867975948
725.399000	  146	  46299.000000000000	  23136.000000000000	   8436.000000000000	   1886.000000000000	    727.436000000000	    725.399000000000	  12795.000000000000	      0.000000000000	      2.001167012448	      0.364626556017	      0.081517980636	      0.553034232365
725.682900	  147	  46091.000000000000	  23154.000000000000	   8437.000000000000	   1817.000000000000	    727.659000000000	    725.682900000000	  12761.000000000000	      0.000000000000	      1.990627969249	      0.364386283148	      0.078474561631	      0.551135872851
725.924700	  148	  45912.000000000000	  23169.000000000000	   8426.000000000000	   1946.000000000000	    727.879000000000	    725.924700000000	  12749.000000000000	      0.000000000000	      1.981613362683	      0.363675601019	      0.083991540420	      0.550261124779
726.192000	  149	  45789.000000000000	  23200.000000000000	   8400.000000000000	   2098.000000000000	    728.103000000000	    726.192000000000	  12724.000000000000	      0.000000000000	      1.973663793103	      0.362068965517	      0.090431034483	      0.548448275862
726.422700	  150	  45673.000000000000	  23210.000000000000	   8370.000000000000	   1985.000000000000	    728.329000000000	    726.422700000000	  12687.000000000000	      0.000000000000	      1.967815596726	      0.360620422232	      0.085523481258	      0.546617837139
726.677100	  151	  45597.000000000000	  23230.000000000000	   8389.000000000000	   1811.000000000000	    728.550000000000	    726.677100000000	  12673.000000000000	      0.000000000000	      1.962849763237	      0.361127851916	      0.077959535084	      0.545544554455
726.900400	  152	  45521.000000000000	  23243.000000000000	   8376.000000000000	   1859.000000000000	    728.772000000000	    726.900400000000	  12654.000000000000	      0.000000000000	      1.958482123650	      0.360366561976	      0.079981069569	      0.544421976509
727.143600	  153	  45474.000000000000	  23271.000000000000	   8354.000000000000	   2072.000000000000	    728.994000000000	    727.143600000000	  12654.000000000000	      0.000000000000	      1.954105968802	      0.358987581110	      0.089037858279	      0.543766920201
727.354000	  154	  45417.000000000000	  23289.000000000000	   8321.000000000000	   2057.000000000000	    729.207000000000	    727.354000000000	  12657.000000000000	      0.000000000000	      1.950148138606	      0.357293142685	      0.088324960282	      0.543475460518
727.585400	  155	  45390.000000000000	  23310.000000000000	   8304.000000000000	   1860.000000000000	    729.445000000000	    727.585400000000	  12698.000000000000	      0.000000000000	      1.947232947233	      0.356241956242	      0.079794079794	      0.544744744745
727.817500	  156	  45382.000000000000	  23338.000000000000	   8318.000000000000	   1811.000000000000	    729.684000000000	    727.817500000000	  12679.000000000000	      0.000000000000	      1.944553946354	      0.356414431399	      0.077598765961	      0.543277058874
728.047500	  157	  45380.000000000000	  23367.000000000000	   8324.000000000000	   1992.000000000000	    729.886000000000	    728.047500000000	  12695.000000000000	      0.000000000000	      1.942055034878	      0.356228869774	      0.085248427269	      0.543287542260
728.261700	  158	  45390.000000000000	  23393.000000000000	   8281.000000000000	   2118.000000000000	    730.109000000000	    728.261700000000	  12762.000000000000	      0.000000000000	      1.940324028556	      0.353994784765	      0.090539905100	      0.545547813448
728.488700	  159	  45382.000000000000	  23413.000000000000	   8308.000000000000	   1935.000000000000	    730.327000000000	    728.488700000000	  12738.000000000000	      0.000000000000	      1.938324862256	      0.354845598599	      0.082646393030	      0.544056720625
728.719700	  160	  45438.000000000000	  23452.000000000000	   8292.000000000000	   1789.000000000000	    730.570000000000	    728.719700000000	  12739.000000000000	      0.000000000000	      1.937489339928	      0.353573256012	      0.076283472625	      0.543194610268
728.950300	  161	  45477.000000000000	  23479.000000000000	   8284.000000000000	   1929.000000000000	    730.788000000000	    728.950300000000	  12763.000000000000	      0.000000000000	      1.936922356148	      0.352825929554	      0.082158524639	      0.543592146173
729.204900	  162	  45533.000000000000	  23526.000000000000	   8262.000000000000	   2115.000000000000	    731.003000000000	    729.204900000000	  12837.000000000000	      0.000000000000	      1.935433137805	      0.351185921959	      0.089900535578	      0.545651619485
729.441400	  163	  45583.000000000000	  23560.000000000000	   8298.000000000000	   2020.000000000000	    731.229000000000	    729.441400000000	  12853.000000000000	      0.000000000000	      1.934762308998	      0.352207130730	      0.085738539898	      0.545543293718
729.714000	  164	  45630.000000000000	  23593.000000000000	   8281.000000000000	   1818.000000000000	    731.458000000000	    729.714000000000	  12838.000000000000	      0.000000000000	      1.934048234646	      0.350993938880	      0.077056754122	      0.544144449625
729.960800	  165	  45702.000000000000	  23631.000000000000	   8287.000000000000	   1855.000000000000	    731.687000000000	    729.960800000000	  12909.000000000000	      0.000000000000	      1.933985019678	      0.350683424316	      0.078498582371	      0.546273962168
730.255500	  166	  45774.000000000000	  23669.000000000000	   8303.000000000000	   2043.000000000000	    731.901000000000	    730.255500000000	  12967.000000000000	      0.000000000000	      1.933922007689	      0.350796400355	      0.086315433690	      0.547847395327
730.537600	  167	  45821.000000000000	  23700.000000000000	   8312.000000000000	   2090.000000000000	    732.114000000000	    730.537600000000	  12936.000000000000	      0.000000000000	      1.933375527426	      0.350717299578	      0.088185654008	      0.545822784810
730.836700	  168	  45882.000000000000	  23738.000000000000	   8287.000000000000	   1899.000000000000	    732.342000000000	    730.836700000000	  12976.000000000000	      0.000000000000	      1.932850282248	      0.349102704524	      0.079998314938	      0.546634088803
731.092600	  169	  45948.000000000000	  23778.000000000000	   8298.000000000000	   1804.000000000000	    732.569000000000	    731.092600000000	  13053.000000000000	      0.000000000000	      1.932374463790	      0.348978046934	      0.075868449828	      0.548952813525
731.365900	  170	  45975.000000000000	  23799.000000000000	   8328.000000000000	   1984.000000000000	    732.794000000000	    731.365900000000	  13077.000000000000	      0.000000000000	      1.931803857305	      0.349930669356	      0.083364847262	      0.549476868776
731.610400	  171	  45995.000000000000	  23821.000000000000	   8303.000000000000	   2131.000000000000	    733.011000000000	    731.610400000000	  13153.000000000000	      0.000000000000	      1.930859325805	      0.348557995046	      0.089458880819	      0.552159858948
731.881400	  172	  46037.000000000000	  23847.000000000000	   8307.000000000000	   1968.000000000000	    733.241000000000	    731.881400000000	  13130.000000000000	      0.000000000000	      1.930515368809	      0.348345703862	      0.082526103912	      0.550593366042
732.120700	  173	  46107.000000000000	  23879.000000000000	   8287.000000000000	   1808.000000000000	    733.474000000000	    732.120700000000	  13195.000000000000	      0.000000000000	      1.930859751246	      0.347041333389	      0.075715063445	      0.552577578626
732.387000	  174	  46151.000000000000	  23899.000000000000	   8282.000000000000	   1877.000000000000	    733.699000000000	    732.387000000000	  13262.000000000000	      0.000000000000	      1.931084982635	      0.346541696305	      0.078538850998	      0.554918615842
732.630000	  175	  46254.000000000000	  23944.000000000000	   8313.000000000000	   2091.000000000000	    733.916000000000	    732.630000000000	  13277.000000000000	      0.000000000000	      1.931757434013	      0.347185098563	      0.087328767123	      0.554502171734
732.898300	  176	  46371.000000000000	  23982.000000000000	   8291.000000000000	   2066.000000000000	    734.130000000000	    732.898300000000	  13409.000000000000	      0.000000000000	      1.933575181386	      0.345717621549	      0.086147944292	      0.559127679093
733.120400	  177	  46451.000000000000	  24017.000000000000	   8297.000000000000	   1856.000000000000	    734.361000000000	    733.120400000000	  13427.000000000000	      0.000000000000	      1.934088354083	      0.345463629929	      0.077278594329	      0.559062330849
733.365000	  178	  46526.000000000000	  24040.000000000000	   8343.000000000000	   1826.000000000000	    734.576000000000	    733.365000000000	  13494.000000000000	      0.000000000000	      1.935357737105	      0.347046589018	      0.075956738769	      0.561314475874
733.593000	  179	  46667.000000000000	  24080.000000000000	   8295.000000000000	   2025.000000000000	    734.803000000000	    733.593000000000	  13588.000000000000	      0.000000000000	      1.937998338870	      0.344476744186	      0.084094684385	      0.564285714286
733.835100	  180	  46736.000000000000	  24098.000000000000	   8337.000000000000	   2100.000000000000	    735.034000000000	    733.835100000000	  13615.000000000000	      0.000000000000	      1.939414059258	      0.345962320525	      0.087144161341	      0.564984646029
734.063900	  181	  46839.000000000000	  24133.000000000000	   8350.000000000000	   1920.000000000000	    735.247000000000	    734.063900000000	  13698.000000000000	      0.000000000000	      1.940869349024	      0.345999254133	      0.079559109932	      0.567604524924
734.318700	  182	  46939.000000000000	  24160.000000000000	   8367.000000000000	   1809.000000000000	    735.466000000000	    734.318700000000	  13760.000000000000	      0.000000000000	      1.942839403974	      0.346316225166	      0.074875827815	      0.569536423841
734.542200	  183	  47041.000000000000	  24188.000000000000	   8340.000000000000	   1932.000000000000	    735.689000000000	    734.542200000000	  13880.000000000000	      0.000000000000	      1.944807342484	      0.344799073921	      0.079874317844	      0.573838266909
734.790600	  184	  47111.000000000000	  24223.000000000000	   8343.000000000000	   2110.000000000000	    735.918000000000	    734.790600000000	  13935.000000000000	      0.000000000000	      1.944887090781	      0.344424720307	      0.087107294720	      0.575279692854
735.023300	  185	  47205.000000000000	  24254.000000000000	   8353.000000000000	   2018.000000000000	    736.143000000000	    735.023300000000	  13988.000000000000	      0.000000000000	      1.946276902779	      0.344396800528	      0.083202770677	      0.576729611610
735.281000	  186	  47281.000000000000	  24273.000000000000	   8350.000000000000	   1814.000000000000	    736.370000000000	    735.281000000000	  14057.000000000000	      0.000000000000	      1.947884480699	      0.344003625427	      0.074733242698	      0.579120833848
735.526500	  187	  47385.000000000000	  24304.000000000000	   8336.000000000000	   1874.000000000000	    736.583000000000	    735.526500000000	  14162.000000000000	      0.000000000000	      1.949679065174	      0.342988808427	      0.077106649111	      0.582702435813
735.796400	  188	  47431.000000000000	  24316.000000000000	   8357.000000000000	   2048.000000000000	    736.812000000000	    735.796400000000	  14241.000000000000	      0.000000000000	      1.950608652739	      0.343683171574	      0.084224379010	      0.585663760487
736.060900	  189	  47532.000000000000	  24350.000000000000	   8347.000000000000	   2061.000000000000	    737.031000000000	    736.060900000000	  14312.000000000000	      0.000000000000	      1.952032854209	      0.342792607803	      0.084640657084	      0.587761806982
736.353200	  190	  47578.000000000000	  24363.000000000000	   8324.000000000000	   1905.000000000000	    737.275000000000	    736.353200000000	  14379.000000000000	      0.000000000000	      1.952879366252	      0.341665640520	      0.078192340845	      0.590198251447
736.640100	  191	  47658.000000000000	  24390.000000000000	   8351.000000000000	   1828.000000000000	    737.489000000000	    736.640100000000	  14482.000000000000	      0.000000000000	      1.953997539975	      0.342394423944	      0.074948749487	      0.593767937679
736.921500	  192	  47689.000000000000	  24404.000000000000	   8376.000000000000	   1966.000000000000	    737.702000000000	    736.921500000000	  14552.000000000000	      0.000000000000	      1.954146861170	      0.343222422554	      0.080560563842	      0.596295689231
737.187400	  193	  47737.000000000000	  24427.000000000000	   8348.000000000000	   2099.000000000000	    737.924000000000	    737.187400000000	  14599.000000000000	      0.000000000000	      1.954271912228	      0.341752978262	      0.085929504237	      0.597658328898
737.456200	  194	  47801.000000000000	  24447.000000000000	   8345.000000000000	   1953.000000000000	    738.149000000000	    737.456200000000	  14731.000000000000	      0.000000000000	      1.955291037755	      0.341350676975	      0.079887102712	      0.602568822350
737.717300	  195	  47837.000000000000	  24464.000000000000	   8341.000000000000	   1806.000000000000	    738.380000000000	    737.717300000000	  14789.000000000000	      0.000000000000	      1.955403858731	      0.340949967299	      0.073822759974	      0.604520928712
737.983200	  196	  47888.000000000000	  24480.000000000000	   8336.000000000000	   1898.000000000000	    738.593000000000	    737.983200000000	  14858.000000000000	      0.000000000000	      1.956209150327	      0.340522875817	      0.077532679739	      0.606944444444
738.216800	  197	  47905.000000000000	  24496.000000000000	   8341.000000000000	   2070.000000000000	    738.816000000000	    738.216800000000	  14951.000000000000	      0.000000000000	      1.955625408230	      0.340504572175	      0.084503592423	      0.610344546048
738.459800	  198	  47942.000000000000	  24509.000000000000	   8365.000000000000	   2033.000000000000	    739.036000000000	    738.459800000000	  15029.000000000000	      0.000000000000	      1.956097760007	      0.341303194745	      0.082949120731	      0.613203313069
738.672200	  199	  47955.000000000000	  24516.000000000000	   8337.000000000000	   1891.000000000000	    739.259000000000	    738.672200000000	  15087.000000000000	      0.000000000000	      1.956069505629	      0.340063631914	      0.077133300702	      0.615394028390
