 &SRS
 SRSRUN=236466,SRSDAT=2021124,SRSTIM=25434,
 SRSSTN='Bran',SRSPRJ='I06-1   ',SRSEXP='Emulator',
 SRSTLE='                                                            ',
 SRSCN1='        ',SRSCN2='        ',SRSCN3='        ',
<MetaDataAtStart>
command=scan fastEnergy 0.0 199.0 1.0 fesData 0 1
date='Wed Feb 24 14:54:33 2021'
beamenergy=3.00088940476
ringcurrent=300.038468813
iddgap=36.27835
iddtrp=22.4135
iddbrp=22.4135
idugap=100.0
idutrp=0.0
idubrp=0.0
pugap=155.004
pgmpitch=88.2676385324
pgmgratpitch=87.5559762167
cff=2.25
grating=400
pgmenergy=694.7994
denergy=694.799
uenergy=694.799
s1xgap=1.497
s1ygap=1.496
m1x=-5.0
m1pitch=-8509.0
m1qg=0.0168
m6x=3.0
m6yaw=-247.0
m6pitch=-10910.0
m6qg=0.0162
m7x=-1.4
m7pitch=6949.0
m7qg=14.6904
d9y=-16.000026
d10y=6.003
d11y=2.9
s6x=1.5147
s6xgap=1500.0
s6y=8.4887
s6ygap=20.068
iamp12_gain=10^7 V/A
magx=0.0
magy=0.0
magz=6.0
scmx=0.0
scmy=-4.0
scmth=3e-05
Tsample_mag=1.9
amp_scm_gain=5.0
amp_XABS_gain=6.0
amp_DDIFF_gain=5.0
m7y=-19.1
</MetaDataAtStart>
 &END
fastEnergy	pIndex	C1	C2	C3	C4	iddenergy	pgmenergy	C5	C6	idio	ifio	ifioft	ifiofb
718.259900	  114	  48108.000000000000	  22845.000000000000	   7641.000000000000	   2051.000000000000	    720.236000000000	    718.259900000000	   8696.000000000000	      0.000000000000	      2.105843729481	      0.334471437951	      0.089778945065	      0.380652221493
718.483400	  115	  48915.000000000000	  22854.000000000000	   7867.000000000000	   2069.000000000000	    720.421000000000	    718.483400000000	   8863.000000000000	      0.000000000000	      2.140325544762	      0.344228581430	      0.090531198040	      0.387809573816
718.710800	  116	  50369.000000000000	  22856.000000000000	   8151.000000000000	   1859.000000000000	    720.653000000000	    718.710800000000	   9268.000000000000	      0.000000000000	      2.203753937697	      0.356624081204	      0.081335316766	      0.405495274764
718.931900	  117	  52347.000000000000	  22851.000000000000	   8568.000000000000	   1816.000000000000	    720.881000000000	    718.931900000000	   9883.000000000000	      0.000000000000	      2.290796901667	      0.374950768019	      0.079471357927	      0.432497483699
719.163400	  118	  54500.000000000000	  22861.000000000000	   8991.000000000000	   1984.000000000000	    721.131000000000	    719.163400000000	  10731.000000000000	      0.000000000000	      2.383972704606	      0.393289882332	      0.086785354971	      0.469402038406
719.390600	  119	  56452.000000000000	  22870.000000000000	   9421.000000000000	   2101.000000000000	    721.334000000000	    719.390600000000	  11578.000000000000	      0.000000000000	      2.468386532575	      0.411937035418	      0.091867074770	      0.506252732838
719.623500	  120	  58099.000000000000	  22872.000000000000	   9730.000000000000	   1954.000000000000	    721.544000000000	    719.623500000000	  12408.000000000000	      0.000000000000	      2.540180132914	      0.425410982861	      0.085431969220	      0.542497376705
719.853700	  121	  59529.000000000000	  22890.000000000000	   9971.000000000000	   1806.000000000000	    721.794000000000	    719.853700000000	  13115.000000000000	      0.000000000000	      2.600655307995	      0.435605067715	      0.078899082569	      0.572957623416
720.089000	  122	  60769.000000000000	  22893.000000000000	  10117.000000000000	   1910.000000000000	    722.024000000000	    720.089000000000	  13683.000000000000	      0.000000000000	      2.654479535229	      0.441925479404	      0.083431616651	      0.597693618137
720.308800	  123	  62053.000000000000	  22905.000000000000	  10177.000000000000	   2094.000000000000	    722.226000000000	    720.308800000000	  14131.000000000000	      0.000000000000	      2.709146474569	      0.444313468675	      0.091421087099	      0.616939532853
720.551400	  124	  63112.000000000000	  22916.000000000000	  10226.000000000000	   2036.000000000000	    722.478000000000	    720.551400000000	  14460.000000000000	      0.000000000000	      2.754058299878	      0.446238436027	      0.088846220981	      0.631000174551
720.755200	  125	  63975.000000000000	  22923.000000000000	  10251.000000000000	   1840.000000000000	    722.680000000000	    720.755200000000	  14685.000000000000	      0.000000000000	      2.790865070017	      0.447192775815	      0.080268725734	      0.640622955111
720.987300	  126	  64448.000000000000	  22932.000000000000	  10233.000000000000	   1854.000000000000	    722.918000000000	    720.987300000000	  14867.000000000000	      0.000000000000	      2.810395953253	      0.446232339089	      0.080847723705	      0.648308041165
721.196800	  127	  64239.000000000000	  22941.000000000000	  10185.000000000000	   2037.000000000000	    723.125000000000	    721.196800000000	  15066.000000000000	      0.000000000000	      2.800183078331	      0.443964953577	      0.088792990715	      0.656728128678
721.415600	  128	  63428.000000000000	  22953.000000000000	  10140.000000000000	   2106.000000000000	    723.341000000000	    721.415600000000	  15235.000000000000	      0.000000000000	      2.763386049754	      0.441772317344	      0.091752712064	      0.663747658258
721.608600	  129	  62619.000000000000	  22965.000000000000	  10057.000000000000	   1921.000000000000	    723.589000000000	    721.608600000000	  15395.000000000000	      0.000000000000	      2.726714565643	      0.437927280644	      0.083649031134	      0.670367951230
721.828200	  130	  61950.000000000000	  22975.000000000000	   9941.000000000000	   1804.000000000000	    723.816000000000	    721.828200000000	  15415.000000000000	      0.000000000000	      2.696409140370	      0.432687704026	      0.078520130577	      0.670946681175
722.032200	  131	  61399.000000000000	  22988.000000000000	   9849.000000000000	   1956.000000000000	    724.013000000000	    722.032200000000	  15432.000000000000	      0.000000000000	      2.670915260136	      0.428440925700	      0.085087871933	      0.671306768749
722.254800	  132	  60972.000000000000	  23003.000000000000	   9702.000000000000	   2126.000000000000	    724.270000000000	    722.254800000000	  15348.000000000000	      0.000000000000	      2.650610789897	      0.421771073338	      0.092422727470	      0.667217319480
722.445500	  133	  60635.000000000000	  23030.000000000000	   9531.000000000000	   1995.000000000000	    724.473000000000	    722.445500000000	  15155.000000000000	      0.000000000000	      2.632870169344	      0.413851498046	      0.086626139818	      0.658054711246
722.653100	  134	  60076.000000000000	  23026.000000000000	   9384.000000000000	   1826.000000000000	    724.722000000000	    722.653100000000	  14886.000000000000	      0.000000000000	      2.609050638409	      0.407539303396	      0.079301658994	      0.646486580387
722.842900	  135	  59408.000000000000	  23047.000000000000	   9207.000000000000	   1885.000000000000	    724.925000000000	    722.842900000000	  14598.000000000000	      0.000000000000	      2.577689070161	      0.399488002777	      0.081789386905	      0.633401310366
723.058900	  136	  58538.000000000000	  23067.000000000000	   9062.000000000000	   2081.000000000000	    725.152000000000	    723.058900000000	  14297.000000000000	      0.000000000000	      2.537737893961	      0.392855594572	      0.090215459314	      0.619803182035
723.262500	  137	  57566.000000000000	  23082.000000000000	   8971.000000000000	   2078.000000000000	    725.372000000000	    723.262500000000	  14049.000000000000	      0.000000000000	      2.493977991509	      0.388657828611	      0.090026860757	      0.608656095659
723.477100	  138	  56674.000000000000	  23093.000000000000	   8878.000000000000	   1859.000000000000	    725.620000000000	    723.477100000000	  13853.000000000000	      0.000000000000	      2.454163599359	      0.384445502966	      0.080500584593	      0.599878751137
723.676600	  139	  55847.000000000000	  23103.000000000000	   8804.000000000000	   1828.000000000000	    725.806000000000	    723.676600000000	  13620.000000000000	      0.000000000000	      2.417305111890	      0.381076050729	      0.079123923300	      0.589533826776
723.907300	  140	  55129.000000000000	  23122.000000000000	   8762.000000000000	   2007.000000000000	    726.054000000000	    723.907300000000	  13511.000000000000	      0.000000000000	      2.384266066949	      0.378946457919	      0.086800449788	      0.584335265115
724.124500	  141	  54409.000000000000	  23129.000000000000	   8677.000000000000	   2123.000000000000	    726.278000000000	    724.124500000000	  13369.000000000000	      0.000000000000	      2.352414717454	      0.375156729647	      0.091789528298	      0.578018937265
724.384500	  142	  53802.000000000000	  23146.000000000000	   8622.000000000000	   1952.000000000000	    726.507000000000	    724.384500000000	  13224.000000000000	      0.000000000000	      2.324462110084	      0.372504968461	      0.084334226216	      0.571329819407
724.612300	  143	  53291.000000000000	  23160.000000000000	   8586.000000000000	   1815.000000000000	    726.700000000000	    724.612300000000	  13157.000000000000	      0.000000000000	      2.300993091537	      0.370725388601	      0.078367875648	      0.568091537133
724.873700	  144	  52887.000000000000	  23188.000000000000	   8541.000000000000	   1926.000000000000	    726.971000000000	    724.873700000000	  13088.000000000000	      0.000000000000	      2.280791788856	      0.368337070899	      0.083060203554	      0.564429877523
725.128200	  145	  52505.000000000000	  23197.000000000000	   8502.000000000000	   2124.000000000000	    727.179000000000	    725.128200000000	  12993.000000000000	      0.000000000000	      2.263439237832	      0.366512911152	      0.091563564254	      0.560115532181
725.393800	  146	  52212.000000000000	  23221.000000000000	   8459.000000000000	   2011.000000000000	    727.402000000000	    725.393800000000	  12934.000000000000	      0.000000000000	      2.248481977520	      0.364282330649	      0.086602644158	      0.556995822747
725.639800	  147	  51949.000000000000	  23237.000000000000	   8417.000000000000	   1826.000000000000	    727.593000000000	    725.639800000000	  12879.000000000000	      0.000000000000	      2.235615613031	      0.362224039248	      0.078581572492	      0.554245384516
725.912900	  148	  51781.000000000000	  23257.000000000000	   8426.000000000000	   1867.000000000000	    727.842000000000	    725.912900000000	  12855.000000000000	      0.000000000000	      2.226469450058	      0.362299522724	      0.080276905878	      0.552736810423
726.151600	  149	  51634.000000000000	  23281.000000000000	   8410.000000000000	   2072.000000000000	    728.074000000000	    726.151600000000	  12814.000000000000	      0.000000000000	      2.217860057558	      0.361238778403	      0.088999613419	      0.550405910399
726.409700	  150	  51506.000000000000	  23301.000000000000	   8378.000000000000	   2066.000000000000	    728.295000000000	    726.409700000000	  12799.000000000000	      0.000000000000	      2.210463070254	      0.359555383889	      0.088665722501	      0.549289730055
726.648800	  151	  51391.000000000000	  23323.000000000000	   8378.000000000000	   1885.000000000000	    728.505000000000	    726.648800000000	  12844.000000000000	      0.000000000000	      2.203447240921	      0.359216224328	      0.080821506667	      0.550701024740
726.889600	  152	  51306.000000000000	  23338.000000000000	   8371.000000000000	   1835.000000000000	    728.754000000000	    726.889600000000	  12768.000000000000	      0.000000000000	      2.198388893650	      0.358685405776	      0.078627131717	      0.547090581884
727.116900	  153	  51221.000000000000	  23349.000000000000	   8315.000000000000	   1991.000000000000	    728.984000000000	    727.116900000000	  12768.000000000000	      0.000000000000	      2.193712792839	      0.356118035034	      0.085271317829	      0.546832840807
727.339900	  154	  51179.000000000000	  23372.000000000000	   8313.000000000000	   2099.000000000000	    729.227000000000	    727.339900000000	  12754.000000000000	      0.000000000000	      2.189756974157	      0.355682012665	      0.089808317645	      0.545695704262
727.583400	  155	  51156.000000000000	  23393.000000000000	   8315.000000000000	   1960.000000000000	    729.415000000000	    727.583400000000	  12754.000000000000	      0.000000000000	      2.186808019493	      0.355448211003	      0.083785747873	      0.545205830804
727.788500	  156	  51157.000000000000	  23423.000000000000	   8310.000000000000	   1816.000000000000	    729.639000000000	    727.788500000000	  12776.000000000000	      0.000000000000	      2.184049865517	      0.354779490245	      0.077530632285	      0.545446783076
728.022900	  157	  51168.000000000000	  23458.000000000000	   8279.000000000000	   1896.000000000000	    729.892000000000	    728.022900000000	  12767.000000000000	      0.000000000000	      2.181260124478	      0.352928638418	      0.080825304800	      0.544249296615
728.233200	  158	  51191.000000000000	  23483.000000000000	   8299.000000000000	   2074.000000000000	    730.119000000000	    728.233200000000	  12765.000000000000	      0.000000000000	      2.179917387046	      0.353404590555	      0.088319209641	      0.543584720862
728.462400	  159	  51237.000000000000	  23523.000000000000	   8282.000000000000	   2044.000000000000	    730.319000000000	    728.462400000000	  12837.000000000000	      0.000000000000	      2.178166050249	      0.352080942057	      0.086893678527	      0.545721209029
728.687300	  160	  51258.000000000000	  23543.000000000000	   8279.000000000000	   1856.000000000000	    730.582000000000	    728.687300000000	  12824.000000000000	      0.000000000000	      2.177207662575	      0.351654419573	      0.078834473092	      0.544705432613
728.936100	  161	  51302.000000000000	  23585.000000000000	   8274.000000000000	   1836.000000000000	    730.778000000000	    728.936100000000	  12866.000000000000	      0.000000000000	      2.175196099216	      0.350816196735	      0.077846088616	      0.545516217935
729.173500	  162	  51336.000000000000	  23623.000000000000	   8259.000000000000	   1999.000000000000	    731.007000000000	    729.173500000000	  12872.000000000000	      0.000000000000	      2.173136350167	      0.349616898785	      0.084620920290	      0.544892689328
729.442100	  163	  51421.000000000000	  23661.000000000000	   8271.000000000000	   2079.000000000000	    731.252000000000	    729.442100000000	  12873.000000000000	      0.000000000000	      2.173238662778	      0.349562571320	      0.087866108787	      0.544059845315
729.675900	  164	  51495.000000000000	  23698.000000000000	   8237.000000000000	   1930.000000000000	    731.464000000000	    729.675900000000	  12935.000000000000	      0.000000000000	      2.172968182969	      0.347582074437	      0.081441471854	      0.545826652038
729.952100	  165	  51505.000000000000	  23721.000000000000	   8243.000000000000	   1820.000000000000	    731.691000000000	    729.952100000000	  12970.000000000000	      0.000000000000	      2.171282829560	      0.347497997555	      0.076725264534	      0.546772901648
730.210700	  166	  51582.000000000000	  23768.000000000000	   8274.000000000000	   1913.000000000000	    731.907000000000	    730.210700000000	  13056.000000000000	      0.000000000000	      2.170228879165	      0.348115112757	      0.080486368226	      0.549309996634
730.503400	  167	  51639.000000000000	  23795.000000000000	   8269.000000000000	   2093.000000000000	    732.122000000000	    730.503400000000	  13019.000000000000	      0.000000000000	      2.170161798697	      0.347509981088	      0.087959655390	      0.547131750368
730.767300	  168	  51685.000000000000	  23829.000000000000	   8259.000000000000	   2025.000000000000	    732.359000000000	    730.767300000000	  13100.000000000000	      0.000000000000	      2.168995761467	      0.346594485711	      0.084980485962	      0.549750304251
731.059900	  169	  51739.000000000000	  23867.000000000000	   8255.000000000000	   1821.000000000000	    732.583000000000	    731.059900000000	  13147.000000000000	      0.000000000000	      2.167804918926	      0.345875057611	      0.076297817070	      0.550844261952
731.314300	  170	  51744.000000000000	  23888.000000000000	   8258.000000000000	   1841.000000000000	    732.806000000000	    731.314300000000	  13148.000000000000	      0.000000000000	      2.166108506363	      0.345696584059	      0.077067983925	      0.550401875419
731.595000	  171	  51820.000000000000	  23920.000000000000	   8252.000000000000	   2033.000000000000	    733.013000000000	    731.595000000000	  13210.000000000000	      0.000000000000	      2.166387959866	      0.344983277592	      0.084991638796	      0.552257525084
731.840300	  172	  51916.000000000000	  23957.000000000000	   8269.000000000000	   2075.000000000000	    733.248000000000	    731.840300000000	  13266.000000000000	      0.000000000000	      2.167049296657	      0.345160078474	      0.086613515883	      0.553742121301
732.110200	  173	  52002.000000000000	  23997.000000000000	   8265.000000000000	   1896.000000000000	    733.487000000000	    732.110200000000	  13339.000000000000	      0.000000000000	      2.167020877610	      0.344418052257	      0.079009876235	      0.555861149310
732.350300	  174	  52058.000000000000	  24014.000000000000	   8252.000000000000	   1818.000000000000	    733.689000000000	    732.350300000000	  13335.000000000000	      0.000000000000	      2.167818772383	      0.343632880820	      0.075705838261	      0.555301074373
732.607800	  175	  52169.000000000000	  24053.000000000000	   8262.000000000000	   1957.000000000000	    733.912000000000	    732.607800000000	  13396.000000000000	      0.000000000000	      2.168918638008	      0.343491456367	      0.081361992267	      0.556936764645
732.852000	  176	  52296.000000000000	  24085.000000000000	   8291.000000000000	   2108.000000000000	    734.141000000000	    732.852000000000	  13507.000000000000	      0.000000000000	      2.171309943949	      0.344239153000	      0.087523354785	      0.560805480590
733.103200	  177	  52400.000000000000	  24122.000000000000	   8303.000000000000	   1969.000000000000	    734.314000000000	    733.103200000000	  13494.000000000000	      0.000000000000	      2.172290854821	      0.344208606252	      0.081626730785	      0.559406351049
733.334300	  178	  52507.000000000000	  24159.000000000000	   8285.000000000000	   1806.000000000000	    734.595000000000	    733.334300000000	  13628.000000000000	      0.000000000000	      2.173392938449	      0.342936379817	      0.074754749783	      0.564096196035
733.581900	  179	  52616.000000000000	  24197.000000000000	   8305.000000000000	   1860.000000000000	    734.815000000000	    733.581900000000	  13733.000000000000	      0.000000000000	      2.174484440220	      0.343224366657	      0.076869033351	      0.567549696243
733.799900	  180	  52717.000000000000	  24220.000000000000	   8290.000000000000	   2072.000000000000	    735.028000000000	    733.799900000000	  13765.000000000000	      0.000000000000	      2.176589595376	      0.342279108175	      0.085549132948	      0.568331957060
734.043300	  181	  52781.000000000000	  24241.000000000000	   8305.000000000000	   2068.000000000000	    735.255000000000	    734.043300000000	  13845.000000000000	      0.000000000000	      2.177344168970	      0.342601377831	      0.085310011963	      0.571139804464
734.270500	  182	  52864.000000000000	  24280.000000000000	   8322.000000000000	   1846.000000000000	    735.480000000000	    734.270500000000	  13896.000000000000	      0.000000000000	      2.177265238880	      0.342751235585	      0.076029654036	      0.572322899506
734.511400	  183	  52950.000000000000	  24303.000000000000	   8337.000000000000	   1826.000000000000	    735.707000000000	    734.511400000000	  13995.000000000000	      0.000000000000	      2.178743365017	      0.343044068634	      0.075134757026	      0.575854832737
734.747400	  184	  53015.000000000000	  24319.000000000000	   8283.000000000000	   2019.000000000000	    735.930000000000	    734.747400000000	  14078.000000000000	      0.000000000000	      2.179982729553	      0.340597886426	      0.083021505818	      0.578888934578
734.994800	  185	  53106.000000000000	  24346.000000000000	   8277.000000000000	   2109.000000000000	    736.155000000000	    734.994800000000	  14098.000000000000	      0.000000000000	      2.181302883431	      0.339973712314	      0.086626139818	      0.579068430132
735.238900	  186	  53208.000000000000	  24377.000000000000	   8302.000000000000	   1920.000000000000	    736.368000000000	    735.238900000000	  14203.000000000000	      0.000000000000	      2.182713213275	      0.340566927842	      0.078762768183	      0.582639373180
735.500700	  187	  53312.000000000000	  24406.000000000000	   8324.000000000000	   1796.000000000000	    736.599000000000	    735.500700000000	  14305.000000000000	      0.000000000000	      2.184380889945	      0.341063672867	      0.073588461854	      0.586126362370
735.756000	  188	  53332.000000000000	  24419.000000000000	   8308.000000000000	   1930.000000000000	    736.812000000000	    735.756000000000	  14309.000000000000	      0.000000000000	      2.184037020353	      0.340226872517	      0.079036815594	      0.585978131783
736.044100	  189	  53418.000000000000	  24445.000000000000	   8328.000000000000	   2110.000000000000	    737.037000000000	    736.044100000000	  14427.000000000000	      0.000000000000	      2.185232153815	      0.340683166292	      0.086316220086	      0.590182041317
736.320000	  190	  53516.000000000000	  24472.000000000000	   8309.000000000000	   2001.000000000000	    737.262000000000	    736.320000000000	  14527.000000000000	      0.000000000000	      2.186825760052	      0.339530892449	      0.081766917293	      0.593617195162
736.615900	  191	  53572.000000000000	  24494.000000000000	   8306.000000000000	   1819.000000000000	    737.502000000000	    736.615900000000	  14574.000000000000	      0.000000000000	      2.187147872948	      0.339103453907	      0.074263084837	      0.595002857843
736.877500	  192	  53623.000000000000	  24505.000000000000	   8309.000000000000	   1857.000000000000	    737.717000000000	    736.877500000000	  14658.000000000000	      0.000000000000	      2.188247296470	      0.339073658437	      0.075780452969	      0.598163640073
737.168800	  193	  53690.000000000000	  24527.000000000000	   8330.000000000000	   2061.000000000000	    737.934000000000	    737.168800000000	  14742.000000000000	      0.000000000000	      2.189016186244	      0.339625718596	      0.084029844661	      0.601051901986
737.419500	  194	  53811.000000000000	  24557.000000000000	   8308.000000000000	   2072.000000000000	    738.145000000000	    737.419500000000	  14885.000000000000	      0.000000000000	      2.191269291852	      0.338314940750	      0.084375127255	      0.606140815246
737.692500	  195	  53857.000000000000	  24566.000000000000	   8308.000000000000	   1874.000000000000	    738.376000000000	    737.692500000000	  14885.000000000000	      0.000000000000	      2.192339005129	      0.338190995685	      0.076284295368	      0.605918749491
737.934500	  196	  53951.000000000000	  24591.000000000000	   8320.000000000000	   1801.000000000000	    738.603000000000	    737.934500000000	  15008.000000000000	      0.000000000000	      2.193932739620	      0.338335163271	      0.073238176569	      0.610304582978
738.190800	  197	  54005.000000000000	  24607.000000000000	   8303.000000000000	   1978.000000000000	    738.827000000000	    738.190800000000	  15080.000000000000	      0.000000000000	      2.194700694924	      0.337424310156	      0.080383630674	      0.612833746495
738.419500	  198	  54064.000000000000	  24624.000000000000	   8318.000000000000	   2108.000000000000	    739.042000000000	    738.419500000000	  15171.000000000000	      0.000000000000	      2.195581546459	      0.337800519818	      0.085607537362	      0.616106237817
738.651800	  199	  54067.000000000000	  24627.000000000000	   8297.000000000000	   1951.000000000000	    739.269000000000	    738.651800000000	  15196.000000000000	      0.000000000000	      2.195435903683	      0.336906647176	      0.079221992122	      0.617046331262
