 &SRS
 SRSRUN=236465,SRSDAT=2021124,SRSTIM=25234,
 SRSSTN='Bran',SRSPRJ='I06-1   ',SRSEXP='Emulator',
 SRSTLE='                                                            ',
 SRSCN1='        ',SRSCN2='        ',SRSCN3='        ',
<MetaDataAtStart>
command=scan fastEnergy 0.0 199.0 1.0 fesData 0 1
date='Wed Feb 24 14:52:34 2021'
beamenergy=3.00088048082
ringcurrent=300.955402813
iddgap=36.38535
iddtrp=-22.426
iddbrp=-22.426
idugap=100.0
idutrp=0.0
idubrp=0.0
pugap=155.004
pgmpitch=88.2676105484
pgmgratpitch=87.5558557257
cff=2.25
grating=400
pgmenergy=694.6659
denergy=694.666
uenergy=694.666
s1xgap=1.497
s1ygap=1.496
m1x=-5.0
m1pitch=-8509.0
m1qg=0.0765
m6x=3.0
m6yaw=-247.0
m6pitch=-10910.0
m6qg=0.0234
m7x=-1.4
m7pitch=6949.0
m7qg=7.3758
d9y=-16.000026
d10y=6.003
d11y=2.9
s6x=1.5147
s6xgap=1500.0
s6y=8.4887
s6ygap=20.068
iamp12_gain=10^7 V/A
magx=0.0
magy=0.0
magz=6.0
scmx=0.0
scmy=-4.0
scmth=3e-05
Tsample_mag=1.9
amp_scm_gain=5.0
amp_XABS_gain=6.0
amp_DDIFF_gain=5.0
m7y=-19.1
</MetaDataAtStart>
 &END
fastEnergy	pIndex	C1	C2	C3	C4	iddenergy	pgmenergy	C5	C6	idio	ifio	ifioft	ifiofb
718.285700	  114	  47974.000000000000	  21973.000000000000	   7807.000000000000	   1800.000000000000	    720.785000000000	    718.285700000000	   8764.000000000000	      0.000000000000	      2.183315887680	      0.355299685978	      0.081918718427	      0.398853137942
718.484000	  115	  49396.000000000000	  21976.000000000000	   8200.000000000000	   1913.000000000000	    720.994000000000	    718.484000000000	   9406.000000000000	      0.000000000000	      2.247724790681	      0.373134328358	      0.087049508555	      0.428012377139
718.710300	  116	  51691.000000000000	  21976.000000000000	   8696.000000000000	   2080.000000000000	    721.245000000000	    718.710300000000	  10322.000000000000	      0.000000000000	      2.352156898435	      0.395704404805	      0.094648707681	      0.469694211867
718.917400	  117	  54769.000000000000	  21984.000000000000	   9343.000000000000	   1998.000000000000	    721.429000000000	    718.917400000000	  11623.000000000000	      0.000000000000	      2.491311863173	      0.424990902475	      0.090884279476	      0.528702692868
719.161800	  118	  57856.000000000000	  22004.000000000000	   9920.000000000000	   1819.000000000000	    721.696000000000	    719.161800000000	  13027.000000000000	      0.000000000000	      2.629340119978	      0.450827122341	      0.082666787857	      0.592028722051
719.404100	  119	  60321.000000000000	  22011.000000000000	  10412.000000000000	   1841.000000000000	    721.921000000000	    719.404100000000	  14317.000000000000	      0.000000000000	      2.740493389669	      0.473036209168	      0.083639998183	      0.650447503521
719.631600	  120	  62088.000000000000	  22008.000000000000	  10711.000000000000	   2043.000000000000	    722.139000000000	    719.631600000000	  15367.000000000000	      0.000000000000	      2.821155943293	      0.486686659397	      0.092829880044	      0.698246092330
719.861900	  121	  63414.000000000000	  22021.000000000000	  10876.000000000000	   2059.000000000000	    722.335000000000	    719.861900000000	  16187.000000000000	      0.000000000000	      2.879705735434	      0.493892193815	      0.093501657509	      0.735071068525
720.092300	  122	  64489.000000000000	  22031.000000000000	  10948.000000000000	   1872.000000000000	    722.562000000000	    720.092300000000	  16706.000000000000	      0.000000000000	      2.927193500068	      0.496936135446	      0.084971176978	      0.758295129590
720.318000	  123	  65384.000000000000	  22043.000000000000	  10927.000000000000	   1835.000000000000	    722.801000000000	    720.318000000000	  17032.000000000000	      0.000000000000	      2.966202422538	      0.495712924738	      0.083246382071	      0.772671596425
720.560600	  124	  65952.000000000000	  22057.000000000000	  10892.000000000000	   1991.000000000000	    723.026000000000	    720.560600000000	  17188.000000000000	      0.000000000000	      2.990071179217	      0.493811488416	      0.090266128667	      0.779253751643
720.773700	  125	  66386.000000000000	  22068.000000000000	  10773.000000000000	   2075.000000000000	    723.224000000000	    720.773700000000	  17192.000000000000	      0.000000000000	      3.008247235817	      0.488172920065	      0.094027551205	      0.779046583288
720.985800	  126	  66387.000000000000	  22075.000000000000	  10716.000000000000	   1948.000000000000	    723.463000000000	    720.985800000000	  17230.000000000000	      0.000000000000	      3.007338618347	      0.485436013590	      0.088244620612	      0.780520951302
721.224000	  127	  65842.000000000000	  22088.000000000000	  10616.000000000000	   1829.000000000000	    723.681000000000	    721.224000000000	  17127.000000000000	      0.000000000000	      2.980894603405	      0.480622962695	      0.082805143064	      0.775398406375
721.421100	  128	  64870.000000000000	  22113.000000000000	  10495.000000000000	   1904.000000000000	    723.914000000000	    721.421100000000	  17154.000000000000	      0.000000000000	      2.933568489124	      0.474607696830	      0.086103197214	      0.775742775743
721.637400	  129	  63803.000000000000	  22122.000000000000	  10394.000000000000	   2069.000000000000	    724.180000000000	    721.637400000000	  17098.000000000000	      0.000000000000	      2.884142482597	      0.469849019076	      0.093526805895	      0.772895759877
721.840200	  130	  62857.000000000000	  22123.000000000000	  10230.000000000000	   2024.000000000000	    724.390000000000	    721.840200000000	  17017.000000000000	      0.000000000000	      2.841251186548	      0.462414681553	      0.091488496135	      0.769199475659
722.055600	  131	  62138.000000000000	  22140.000000000000	  10095.000000000000	   1869.000000000000	    724.621000000000	    722.055600000000	  16893.000000000000	      0.000000000000	      2.806594399277	      0.455962059621	      0.084417344173	      0.763008130081
722.253200	  132	  61610.000000000000	  22166.000000000000	   9915.000000000000	   1850.000000000000	    724.844000000000	    722.253200000000	  16719.000000000000	      0.000000000000	      2.779482089687	      0.447306685915	      0.083461156727	      0.754263286114
722.476000	  133	  61091.000000000000	  22184.000000000000	   9703.000000000000	   2006.000000000000	    725.069000000000	    722.476000000000	  16341.000000000000	      0.000000000000	      2.753831590335	      0.437387306167	      0.090425531915	      0.736611972593
722.655300	  134	  60479.000000000000	  22199.000000000000	   9533.000000000000	   2075.000000000000	    725.294000000000	    722.655300000000	  16000.000000000000	      0.000000000000	      2.724402000090	      0.429433758277	      0.093472678950	      0.720753187080
722.864700	  135	  59706.000000000000	  22212.000000000000	   9372.000000000000	   1929.000000000000	    725.484000000000	    722.864700000000	  15585.000000000000	      0.000000000000	      2.688006482982	      0.421934089681	      0.086844948676	      0.701647757969
723.062800	  136	  58716.000000000000	  22231.000000000000	   9219.000000000000	   1819.000000000000	    725.746000000000	    723.062800000000	  15217.000000000000	      0.000000000000	      2.641176735190	      0.414691196977	      0.081822680041	      0.684494624623
723.283900	  137	  57662.000000000000	  22248.000000000000	   9068.000000000000	   1943.000000000000	    725.960000000000	    723.283900000000	  14815.000000000000	      0.000000000000	      2.591783531104	      0.407587198849	      0.087333692916	      0.665902553038
723.481100	  138	  56695.000000000000	  22273.000000000000	   8948.000000000000	   2097.000000000000	    726.177000000000	    723.481100000000	  14565.000000000000	      0.000000000000	      2.545458627037	      0.401742019485	      0.094149867553	      0.653930768195
723.706700	  139	  55816.000000000000	  22285.000000000000	   8841.000000000000	   2000.000000000000	    726.400000000000	    723.706700000000	  14322.000000000000	      0.000000000000	      2.504644379628	      0.396724253982	      0.089746466233	      0.642674444694
723.908500	  140	  55012.000000000000	  22294.000000000000	   8786.000000000000	   1818.000000000000	    726.635000000000	    723.908500000000	  14090.000000000000	      0.000000000000	      2.467569749708	      0.394097066475	      0.081546604468	      0.632008612183
724.152500	  141	  54268.000000000000	  22308.000000000000	   8696.000000000000	   1868.000000000000	    726.854000000000	    724.152500000000	  13912.000000000000	      0.000000000000	      2.432669894208	      0.389815312892	      0.083736776044	      0.623632777479
724.381300	  142	  53622.000000000000	  22333.000000000000	   8658.000000000000	   2063.000000000000	    727.079000000000	    724.381300000000	  13758.000000000000	      0.000000000000	      2.401020910760	      0.387677428021	      0.092374513052	      0.616039045359
724.639800	  143	  53105.000000000000	  22364.000000000000	   8602.000000000000	   2061.000000000000	    727.300000000000	    724.639800000000	  13655.000000000000	      0.000000000000	      2.374575210159	      0.384636022179	      0.092157038097	      0.610579502772
724.874400	  144	  52628.000000000000	  22371.000000000000	   8535.000000000000	   1869.000000000000	    727.519000000000	    724.874400000000	  13526.000000000000	      0.000000000000	      2.352509945912	      0.381520718788	      0.083545661794	      0.604622055340
725.147500	  145	  52246.000000000000	  22398.000000000000	   8509.000000000000	   1837.000000000000	    727.748000000000	    725.147500000000	  13421.000000000000	      0.000000000000	      2.332618983838	      0.379899991071	      0.082016251451	      0.599205286186
725.393900	  146	  51927.000000000000	  22423.000000000000	   8435.000000000000	   1990.000000000000	    727.971000000000	    725.393900000000	  13321.000000000000	      0.000000000000	      2.315791820898	      0.376176247603	      0.088748160371	      0.594077509700
725.667900	  147	  51651.000000000000	  22448.000000000000	   8445.000000000000	   2085.000000000000	    728.200000000000	    725.667900000000	  13288.000000000000	      0.000000000000	      2.300917676408	      0.376202779758	      0.092881325731	      0.591945830364
725.918500	  148	  51409.000000000000	  22469.000000000000	   8375.000000000000	   1952.000000000000	    728.419000000000	    725.918500000000	  13195.000000000000	      0.000000000000	      2.287996795585	      0.372735769282	      0.086875250345	      0.587253549335
726.179800	  149	  51205.000000000000	  22494.000000000000	   8362.000000000000	   1835.000000000000	    728.622000000000	    726.179800000000	  13124.000000000000	      0.000000000000	      2.276384813728	      0.371743576065	      0.081577309505	      0.583444474082
726.416500	  150	  51028.000000000000	  22510.000000000000	   8336.000000000000	   1901.000000000000	    728.851000000000	    726.416500000000	  13074.000000000000	      0.000000000000	      2.266903598401	      0.370324300311	      0.084451354953	      0.580808529542
726.659900	  151	  50888.000000000000	  22526.000000000000	   8300.000000000000	   2089.000000000000	    729.081000000000	    726.659900000000	  12997.000000000000	      0.000000000000	      2.259078398295	      0.368463109296	      0.092737281364	      0.576977714641
726.890900	  152	  50813.000000000000	  22553.000000000000	   8265.000000000000	   2048.000000000000	    729.322000000000	    726.890900000000	  12997.000000000000	      0.000000000000	      2.253048374939	      0.366470092671	      0.090808318184	      0.576286968474
727.129700	  153	  50751.000000000000	  22589.000000000000	   8269.000000000000	   1837.000000000000	    729.523000000000	    727.129700000000	  12959.000000000000	      0.000000000000	      2.246713001904	      0.366063128071	      0.081322767719	      0.573686307495
727.356600	  154	  50658.000000000000	  22607.000000000000	   8234.000000000000	   1841.000000000000	    729.744000000000	    727.356600000000	  12985.000000000000	      0.000000000000	      2.240810368470	      0.364223470606	      0.081434953775	      0.574379616933
727.580800	  155	  50619.000000000000	  22636.000000000000	   8240.000000000000	   2043.000000000000	    729.969000000000	    727.580800000000	  12932.000000000000	      0.000000000000	      2.236216646051	      0.364021911999	      0.090254461919	      0.571302350239
727.802400	  156	  50596.000000000000	  22676.000000000000	   8230.000000000000	   2093.000000000000	    730.198000000000	    727.802400000000	  12948.000000000000	      0.000000000000	      2.231257717410	      0.362938789910	      0.092300229317	      0.571000176398
728.021400	  157	  50564.000000000000	  22693.000000000000	   8202.000000000000	   1915.000000000000	    730.426000000000	    728.021400000000	  12925.000000000000	      0.000000000000	      2.228176089543	      0.361433041026	      0.084387255982	      0.569558894813
728.245500	  158	  50568.000000000000	  22737.000000000000	   8207.000000000000	   1827.000000000000	    730.635000000000	    728.245500000000	  12913.000000000000	      0.000000000000	      2.224040110833	      0.360953511897	      0.080353608655	      0.567928926419
728.481900	  159	  50552.000000000000	  22761.000000000000	   8171.000000000000	   1935.000000000000	    730.858000000000	    728.481900000000	  12947.000000000000	      0.000000000000	      2.220992047801	      0.358991256975	      0.085013839462	      0.568823865384
728.705200	  160	  50570.000000000000	  22799.000000000000	   8191.000000000000	   2106.000000000000	    731.088000000000	    728.705200000000	  12904.000000000000	      0.000000000000	      2.218079740339	      0.359270143427	      0.092372472477	      0.565989736392
728.952900	  161	  50618.000000000000	  22837.000000000000	   8156.000000000000	   1998.000000000000	    731.319000000000	    728.952900000000	  12921.000000000000	      0.000000000000	      2.216490782502	      0.357139729387	      0.087489600210	      0.565792354512
729.180900	  162	  50642.000000000000	  22875.000000000000	   8160.000000000000	   1828.000000000000	    731.544000000000	    729.180900000000	  12895.000000000000	      0.000000000000	      2.213857923497	      0.356721311475	      0.079912568306	      0.563715846995
729.447900	  163	  50698.000000000000	  22919.000000000000	   8167.000000000000	   1874.000000000000	    731.757000000000	    729.447900000000	  12945.000000000000	      0.000000000000	      2.212051136612	      0.356341899734	      0.081766220167	      0.564815218814
729.691700	  164	  50772.000000000000	  22964.000000000000	   8183.000000000000	   2080.000000000000	    731.969000000000	    729.691700000000	  12950.000000000000	      0.000000000000	      2.210938860826	      0.356340358823	      0.090576554607	      0.563926145271
729.966200	  165	  50814.000000000000	  22999.000000000000	   8153.000000000000	   2078.000000000000	    732.192000000000	    729.966200000000	  12974.000000000000	      0.000000000000	      2.209400408713	      0.354493673638	      0.090351754424	      0.564111483108
730.218700	  166	  50846.000000000000	  23027.000000000000	   8162.000000000000	   1866.000000000000	    732.426000000000	    730.218700000000	  13000.000000000000	      0.000000000000	      2.208103530638	      0.354453467668	      0.081035306379	      0.564554653233
730.518000	  167	  50951.000000000000	  23092.000000000000	   8166.000000000000	   1830.000000000000	    732.649000000000	    730.518000000000	  13076.000000000000	      0.000000000000	      2.206435129049	      0.353628962411	      0.079248224493	      0.566256712281
730.784800	  168	  51008.000000000000	  23136.000000000000	   8138.000000000000	   1990.000000000000	    732.868000000000	    730.784800000000	  13084.000000000000	      0.000000000000	      2.204702627939	      0.351746196404	      0.086013139696	      0.565525587828
731.072900	  169	  51012.000000000000	  23167.000000000000	   8163.000000000000	   2113.000000000000	    733.092000000000	    731.072900000000	  13091.000000000000	      0.000000000000	      2.201925152156	      0.352354642379	      0.091207320758	      0.565071006173
731.325600	  170	  51097.000000000000	  23217.000000000000	   8149.000000000000	   1957.000000000000	    733.317000000000	    731.325600000000	  13150.000000000000	      0.000000000000	      2.200844208985	      0.350992806995	      0.084291682819	      0.566395313779
731.601900	  171	  51179.000000000000	  23258.000000000000	   8142.000000000000	   1807.000000000000	    733.533000000000	    731.601900000000	  13217.000000000000	      0.000000000000	      2.200490153926	      0.350073093129	      0.077693696793	      0.568277581907
731.857200	  172	  51239.000000000000	  23295.000000000000	   8183.000000000000	   1897.000000000000	    733.750000000000	    731.857200000000	  13279.000000000000	      0.000000000000	      2.199570723331	      0.351277098090	      0.081433784074	      0.570036488517
732.125000	  173	  51277.000000000000	  23323.000000000000	   8177.000000000000	   2104.000000000000	    733.984000000000	    732.125000000000	  13282.000000000000	      0.000000000000	      2.198559362003	      0.350598122025	      0.090211379325	      0.569480770055
732.360600	  174	  51355.000000000000	  23355.000000000000	   8150.000000000000	   2033.000000000000	    734.203000000000	    732.360600000000	  13334.000000000000	      0.000000000000	      2.198886748020	      0.348961678441	      0.087047741383	      0.570926996361
732.623100	  175	  51468.000000000000	  23402.000000000000	   8156.000000000000	   1835.000000000000	    734.425000000000	    732.623100000000	  13363.000000000000	      0.000000000000	      2.199299205196	      0.348517220750	      0.078412101530	      0.571019570977
732.857300	  176	  51568.000000000000	  23437.000000000000	   8177.000000000000	   1838.000000000000	    734.648000000000	    732.857300000000	  13433.000000000000	      0.000000000000	      2.200281606008	      0.348892776379	      0.078423006357	      0.573153560609
733.119100	  177	  51673.000000000000	  23475.000000000000	   8198.000000000000	   2028.000000000000	    734.876000000000	    733.119100000000	  13471.000000000000	      0.000000000000	      2.201192758253	      0.349222577210	      0.086389776358	      0.573844515442
733.343600	  178	  51797.000000000000	  23512.000000000000	   8175.000000000000	   2102.000000000000	    735.087000000000	    733.343600000000	  13517.000000000000	      0.000000000000	      2.203002722014	      0.347694794148	      0.089401156856	      0.574897924464
733.590000	  179	  51888.000000000000	  23546.000000000000	   8206.000000000000	   1898.000000000000	    735.301000000000	    733.590000000000	  13591.000000000000	      0.000000000000	      2.203686401087	      0.348509300943	      0.080608171239	      0.577210566551
733.813600	  180	  51999.000000000000	  23582.000000000000	   8194.000000000000	   1810.000000000000	    735.533000000000	    733.813600000000	  13694.000000000000	      0.000000000000	      2.205029259605	      0.347468408108	      0.076753456026	      0.580697141888
734.053600	  181	  52097.000000000000	  23614.000000000000	   8216.000000000000	   1936.000000000000	    735.767000000000	    734.053600000000	  13745.000000000000	      0.000000000000	      2.206191242483	      0.347929194546	      0.081985262980	      0.582069958499
734.279200	  182	  52209.000000000000	  23646.000000000000	   8212.000000000000	   2115.000000000000	    735.980000000000	    734.279200000000	  13798.000000000000	      0.000000000000	      2.207942146663	      0.347289182103	      0.089444303476	      0.583523640362
734.525700	  183	  52356.000000000000	  23693.000000000000	   8212.000000000000	   1991.000000000000	    736.214000000000	    734.525700000000	  13917.000000000000	      0.000000000000	      2.209766597729	      0.346600261681	      0.084033258768	      0.587388680201
734.744900	  184	  52414.000000000000	  23715.000000000000	   8178.000000000000	   1813.000000000000	    736.421000000000	    734.744900000000	  13969.000000000000	      0.000000000000	      2.210162344508	      0.344845034788	      0.076449504533	      0.589036474805
734.997300	  185	  52503.000000000000	  23735.000000000000	   8225.000000000000	   1861.000000000000	    736.649000000000	    734.997300000000	  14023.000000000000	      0.000000000000	      2.212049715610	      0.346534653465	      0.078407415210	      0.590815251738
735.234800	  186	  52626.000000000000	  23783.000000000000	   8198.000000000000	   2033.000000000000	    736.881000000000	    735.234800000000	  14126.000000000000	      0.000000000000	      2.212757011311	      0.344699995795	      0.085481226086	      0.593953664382
735.507200	  187	  52684.000000000000	  23795.000000000000	   8210.000000000000	   2076.000000000000	    737.091000000000	    735.507200000000	  14165.000000000000	      0.000000000000	      2.214078587939	      0.345030468586	      0.087245219584	      0.595293128809
735.769200	  188	  52817.000000000000	  23834.000000000000	   8210.000000000000	   1868.000000000000	    737.311000000000	    735.769200000000	  14294.000000000000	      0.000000000000	      2.216035915079	      0.344465889066	      0.078375430058	      0.599731476043
736.043800	  189	  52900.000000000000	  23856.000000000000	   8241.000000000000	   1803.000000000000	    737.537000000000	    736.043800000000	  14346.000000000000	      0.000000000000	      2.217471495641	      0.345447686117	      0.075578470825	      0.601358148893
736.323700	  190	  53013.000000000000	  23891.000000000000	   8241.000000000000	   1983.000000000000	    737.760000000000	    736.323700000000	  14414.000000000000	      0.000000000000	      2.218952743711	      0.344941609811	      0.083001967268	      0.603323427232
736.607200	  191	  53094.000000000000	  23914.000000000000	   8224.000000000000	   2088.000000000000	    737.982000000000	    736.607200000000	  14501.000000000000	      0.000000000000	      2.220205737225	      0.343898971314	      0.087312871122	      0.606381199297
736.889700	  192	  53146.000000000000	  23934.000000000000	   8214.000000000000	   1940.000000000000	    738.196000000000	    736.889700000000	  14482.000000000000	      0.000000000000	      2.220523105206	      0.343193782903	      0.081056237988	      0.605080638422
737.180400	  193	  53279.000000000000	  23971.000000000000	   8212.000000000000	   1837.000000000000	    738.418000000000	    737.180400000000	  14651.000000000000	      0.000000000000	      2.222644028201	      0.342580618247	      0.076634266405	      0.611196862876
737.430600	  194	  53353.000000000000	  24001.000000000000	   8228.000000000000	   1874.000000000000	    738.644000000000	    737.430600000000	  14714.000000000000	      0.000000000000	      2.222949043790	      0.342819049206	      0.078080079997	      0.613057789259
737.711000	  195	  53406.000000000000	  24010.000000000000	   8213.000000000000	   2066.000000000000	    738.876000000000	    737.711000000000	  14814.000000000000	      0.000000000000	      2.224323198667	      0.342065805914	      0.086047480217	      0.616992919617
737.949000	  196	  53487.000000000000	  24038.000000000000	   8237.000000000000	   2040.000000000000	    739.102000000000	    737.949000000000	  14877.000000000000	      0.000000000000	      2.225101921957	      0.342665779183	      0.084865629420	      0.618895082786
738.208200	  197	  53584.000000000000	  24067.000000000000	   8234.000000000000	   1850.000000000000	    739.322000000000	    738.208200000000	  14959.000000000000	      0.000000000000	      2.226451157186	      0.342128225371	      0.076868741430	      0.621556488137
738.429000	  198	  53617.000000000000	  24083.000000000000	   8237.000000000000	   1841.000000000000	    739.538000000000	    738.429000000000	  15054.000000000000	      0.000000000000	      2.226342233110	      0.342025495163	      0.076443964622	      0.625088236515
738.666300	  199	  53663.000000000000	  24094.000000000000	   8227.000000000000	   1975.000000000000	    739.754000000000	    738.666300000000	  15139.000000000000	      0.000000000000	      2.227234996265	      0.341454303976	      0.081970615091	      0.628330704740
