 &SRS
 SRSRUN=236463,SRSDAT=2021124,SRSTIM=2496,
 SRSSTN='Bran',SRSPRJ='I06-1   ',SRSEXP='Emulator',
 SRSTLE='                                                            ',
 SRSCN1='        ',SRSCN2='        ',SRSCN3='        ',
<MetaDataAtStart>
command=scan fastEnergy 0.0 199.0 1.0 fesData 0 1
date='Wed Feb 24 14:49:05 2021'
beamenergy=3.00086290337
ringcurrent=298.076136813
iddgap=36.27835
iddtrp=22.2795
iddbrp=22.2795
idugap=100.0
idutrp=0.0
idubrp=0.0
pugap=155.004
pgmpitch=88.2676203428
pgmgratpitch=87.5559673643
cff=2.25
grating=400
pgmenergy=694.7739
denergy=694.774
uenergy=694.803
s1xgap=1.497
s1ygap=1.496
m1x=-5.0
m1pitch=-8509.0
m1qg=0.0606
m6x=3.0
m6yaw=-247.0
m6pitch=-10910.0
m6qg=0.0258
m7x=-1.4
m7pitch=6949.0
m7qg=16.1613
d9y=-16.000026
d10y=6.003
d11y=2.9
s6x=1.5147
s6xgap=1500.0
s6y=8.4885
s6ygap=20.068
iamp12_gain=10^7 V/A
magx=0.0
magy=0.0
magz=6.0
scmx=0.0
scmy=-4.0
scmth=3e-05
Tsample_mag=1.9
amp_scm_gain=5.0
amp_XABS_gain=6.0
amp_DDIFF_gain=5.0
m7y=-19.1
</MetaDataAtStart>
 &END
fastEnergy	pIndex	C1	C2	C3	C4	iddenergy	pgmenergy	C5	C6	idio	ifio	ifioft	ifiofb
718.264100	  114	  57798.000000000000	  24628.000000000000	   7935.000000000000	   2077.000000000000	    720.248000000000	    718.264100000000	   9053.000000000000	      0.000000000000	      2.346840993991	      0.322194250447	      0.084334903362	      0.367589735261
718.481200	  115	  58731.000000000000	  24643.000000000000	   8212.000000000000	   1996.000000000000	    720.464000000000	    718.481200000000	   9287.000000000000	      0.000000000000	      2.383273140446	      0.333238647892	      0.080996631904	      0.376861583411
718.686500	  116	  60391.000000000000	  24639.000000000000	   8595.000000000000	   1806.000000000000	    720.681000000000	    718.686500000000	   9785.000000000000	      0.000000000000	      2.451032915297	      0.348837209302	      0.073298429319	      0.397134623970
718.918300	  117	  62841.000000000000	  24647.000000000000	   9118.000000000000	   1843.000000000000	    720.909000000000	    718.918300000000	  10453.000000000000	      0.000000000000	      2.549640929931	      0.369943603684	      0.074775834787	      0.424108410760
719.136300	  118	  65412.000000000000	  24643.000000000000	   9680.000000000000	   2026.000000000000	    721.139000000000	    719.136300000000	  11455.000000000000	      0.000000000000	      2.654384612263	      0.392809317047	      0.082214016151	      0.464837884998
719.374400	  119	  67690.000000000000	  24638.000000000000	  10163.000000000000	   2072.000000000000	    721.373000000000	    719.374400000000	  12512.000000000000	      0.000000000000	      2.747382092702	      0.412492897151	      0.084097735206	      0.507833428038
719.589900	  120	  69669.000000000000	  24650.000000000000	  10601.000000000000	   1882.000000000000	    721.601000000000	    719.589900000000	  13478.000000000000	      0.000000000000	      2.826328600406	      0.430060851927	      0.076348884381	      0.546774847870
719.835300	  121	  71378.000000000000	  24662.000000000000	  10838.000000000000	   1809.000000000000	    721.813000000000	    719.835300000000	  14330.000000000000	      0.000000000000	      2.894250263563	      0.439461519747	      0.073351715189	      0.581055875436
720.063000	  122	  72908.000000000000	  24659.000000000000	  11047.000000000000	   1942.000000000000	    722.032000000000	    720.063000000000	  15032.000000000000	      0.000000000000	      2.956648688106	      0.447990591670	      0.078754207389	      0.609594874082
720.314100	  123	  74430.000000000000	  24662.000000000000	  11166.000000000000	   2094.000000000000	    722.264000000000	    720.314100000000	  15558.000000000000	      0.000000000000	      3.018003406050	      0.452761333225	      0.084907955559	      0.630849079556
720.545900	  124	  75670.000000000000	  24673.000000000000	  11193.000000000000	   1976.000000000000	    722.486000000000	    720.545900000000	  15966.000000000000	      0.000000000000	      3.066915251489	      0.453653791594	      0.080087545090	      0.647104121915
720.769700	  125	  76666.000000000000	  24671.000000000000	  11201.000000000000	   1833.000000000000	    722.704000000000	    720.769700000000	  16232.000000000000	      0.000000000000	      3.107535162742	      0.454014835232	      0.074297758502	      0.657938470269
720.993200	  126	  77329.000000000000	  24684.000000000000	  11196.000000000000	   1866.000000000000	    722.936000000000	    720.993200000000	  16462.000000000000	      0.000000000000	      3.132758061902	      0.453573164803	      0.075595527467	      0.666909739102
721.204800	  127	  77163.000000000000	  24697.000000000000	  11119.000000000000	   2046.000000000000	    723.162000000000	    721.204800000000	  16665.000000000000	      0.000000000000	      3.124387577439	      0.450216625501	      0.082844070130	      0.674778313155
721.425800	  128	  76377.000000000000	  24705.000000000000	  11073.000000000000	   2040.000000000000	    723.376000000000	    721.425800000000	  16804.000000000000	      0.000000000000	      3.091560412872	      0.448208864602	      0.082574377656	      0.680186197126
721.628000	  129	  75262.000000000000	  24701.000000000000	  10949.000000000000	   1868.000000000000	    723.606000000000	    721.628000000000	  16959.000000000000	      0.000000000000	      3.046921177280	      0.443261406421	      0.075624468645	      0.686571393871
721.833500	  130	  74384.000000000000	  24703.000000000000	  10851.000000000000	   1844.000000000000	    723.840000000000	    721.833500000000	  16989.000000000000	      0.000000000000	      3.011132251144	      0.439258389669	      0.074646804032	      0.687730235194
722.031600	  131	  73791.000000000000	  24720.000000000000	  10693.000000000000	   1980.000000000000	    724.056000000000	    722.031600000000	  17023.000000000000	      0.000000000000	      2.985072815534	      0.432564724919	      0.080097087379	      0.688632686084
722.250900	  132	  73239.000000000000	  24736.000000000000	  10532.000000000000	   2096.000000000000	    724.270000000000	    722.250900000000	  16952.000000000000	      0.000000000000	      2.960826326003	      0.425776196636	      0.084734799483	      0.685316946960
722.445400	  133	  72702.000000000000	  24732.000000000000	  10352.000000000000	   1939.000000000000	    724.508000000000	    722.445400000000	  16674.000000000000	      0.000000000000	      2.939592430859	      0.418567038654	      0.078400452855	      0.674187287724
722.650800	  134	  72140.000000000000	  24753.000000000000	  10116.000000000000	   1811.000000000000	    724.736000000000	    722.650800000000	  16328.000000000000	      0.000000000000	      2.914394214843	      0.408677736032	      0.073162848948	      0.659637215691
722.845500	  135	  71299.000000000000	  24753.000000000000	   9915.000000000000	   1901.000000000000	    724.946000000000	    722.845500000000	  16024.000000000000	      0.000000000000	      2.880418535127	      0.400557508181	      0.076798771866	      0.647355876055
723.065300	  136	  70185.000000000000	  24760.000000000000	   9738.000000000000	   2063.000000000000	    725.166000000000	    723.065300000000	  15664.000000000000	      0.000000000000	      2.834612277868	      0.393295638126	      0.083319870759	      0.632633279483
723.249900	  137	  69043.000000000000	  24760.000000000000	   9608.000000000000	   2026.000000000000	    725.392000000000	    723.249900000000	  15320.000000000000	      0.000000000000	      2.788489499192	      0.388045234249	      0.081825525040	      0.618739903069
723.472700	  138	  68032.000000000000	  24774.000000000000	   9477.000000000000	   1864.000000000000	    725.622000000000	    723.472700000000	  15079.000000000000	      0.000000000000	      2.746104787277	      0.382538144829	      0.075240171147	      0.608662307258
723.667300	  139	  67030.000000000000	  24787.000000000000	   9380.000000000000	   1852.000000000000	    725.850000000000	    723.667300000000	  14838.000000000000	      0.000000000000	      2.704240125872	      0.378424173962	      0.074716585307	      0.598620244483
723.901800	  140	  66059.000000000000	  24794.000000000000	   9292.000000000000	   2030.000000000000	    726.079000000000	    723.901800000000	  14636.000000000000	      0.000000000000	      2.664313946923	      0.374768089054	      0.081874647092	      0.590304105832
724.119600	  141	  65151.000000000000	  24794.000000000000	   9199.000000000000	   2061.000000000000	    726.299000000000	    724.119600000000	  14442.000000000000	      0.000000000000	      2.627692183593	      0.371017181576	      0.083124949585	      0.582479632169
724.374600	  142	  64380.000000000000	  24803.000000000000	   9108.000000000000	   1906.000000000000	    726.519000000000	    724.374600000000	  14303.000000000000	      0.000000000000	      2.595653751562	      0.367213643511	      0.076845542878	      0.576664113212
724.600300	  143	  63738.000000000000	  24809.000000000000	   9049.000000000000	   1813.000000000000	    726.731000000000	    724.600300000000	  14192.000000000000	      0.000000000000	      2.569148292958	      0.364746664517	      0.073078318352	      0.572050465557
724.872000	  144	  63183.000000000000	  24812.000000000000	   9039.000000000000	   1944.000000000000	    726.971000000000	    724.872000000000	  14075.000000000000	      0.000000000000	      2.546469450266	      0.364299532484	      0.078349185878	      0.567265839110
725.113900	  145	  62720.000000000000	  24826.000000000000	   8960.000000000000	   2107.000000000000	    727.190000000000	    725.113900000000	  13987.000000000000	      0.000000000000	      2.526383630065	      0.360911947152	      0.084870700073	      0.563401272859
725.389300	  146	  62357.000000000000	  24849.000000000000	   8892.000000000000	   1984.000000000000	    727.406000000000	    725.389300000000	  13930.000000000000	      0.000000000000	      2.509436999477	      0.357841361825	      0.079842247173	      0.560585939072
725.635900	  147	  61988.000000000000	  24860.000000000000	   8898.000000000000	   1817.000000000000	    727.616000000000	    725.635900000000	  13870.000000000000	      0.000000000000	      2.493483507643	      0.357924376508	      0.073089300080	      0.557924376508
725.907400	  148	  61734.000000000000	  24862.000000000000	   8825.000000000000	   1863.000000000000	    727.856000000000	    725.907400000000	  13768.000000000000	      0.000000000000	      2.483066527230	      0.354959375754	      0.074933633658	      0.553776848202
726.143900	  149	  61491.000000000000	  24873.000000000000	   8792.000000000000	   2065.000000000000	    728.087000000000	    726.143900000000	  13744.000000000000	      0.000000000000	      2.472198769750	      0.353475656334	      0.083021750493	      0.552567040566
726.402000	  150	  61255.000000000000	  24876.000000000000	   8777.000000000000	   2064.000000000000	    728.313000000000	    726.402000000000	  13698.000000000000	      0.000000000000	      2.462413571314	      0.352830036983	      0.082971538833	      0.550651230101
726.629500	  151	  61134.000000000000	  24893.000000000000	   8748.000000000000	   1854.000000000000	    728.538000000000	    726.629500000000	  13691.000000000000	      0.000000000000	      2.455871128430	      0.351424095127	      0.074478769132	      0.549993974210
726.878000	  152	  60963.000000000000	  24898.000000000000	   8744.000000000000	   1807.000000000000	    728.760000000000	    726.878000000000	  13645.000000000000	      0.000000000000	      2.448509920476	      0.351192866897	      0.072576110531	      0.548035986826
727.099200	  153	  60889.000000000000	  24918.000000000000	   8712.000000000000	   1999.000000000000	    728.972000000000	    727.099200000000	  13628.000000000000	      0.000000000000	      2.443574925756	      0.349626775825	      0.080223131873	      0.546913877518
727.344200	  154	  60797.000000000000	  24931.000000000000	   8714.000000000000	   2106.000000000000	    729.198000000000	    727.344200000000	  13628.000000000000	      0.000000000000	      2.438610565160	      0.349524688139	      0.084473145883	      0.546628695199
727.553000	  155	  60699.000000000000	  24934.000000000000	   8694.000000000000	   1922.000000000000	    729.425000000000	    727.553000000000	  13638.000000000000	      0.000000000000	      2.434386781102	      0.348680516564	      0.077083500441	      0.546963984920
727.787300	  156	  60661.000000000000	  24955.000000000000	   8651.000000000000	   1790.000000000000	    729.645000000000	    727.787300000000	  13629.000000000000	      0.000000000000	      2.430815467842	      0.346663995191	      0.071729112402	      0.546143057504
727.990900	  157	  60644.000000000000	  24967.000000000000	   8657.000000000000	   1911.000000000000	    729.880000000000	    727.990900000000	  13595.000000000000	      0.000000000000	      2.428966235431	      0.346737693756	      0.076541034165	      0.544518764769
728.223200	  158	  60551.000000000000	  24964.000000000000	   8624.000000000000	   2102.000000000000	    730.100000000000	    728.223200000000	  13598.000000000000	      0.000000000000	      2.425532767185	      0.345457458741	      0.084201249800	      0.544704374299
728.448600	  159	  60489.000000000000	  24975.000000000000	   8628.000000000000	   2019.000000000000	    730.309000000000	    728.448600000000	  13617.000000000000	      0.000000000000	      2.421981981982	      0.345465465465	      0.080840840841	      0.545225225225
728.681200	  160	  60451.000000000000	  24986.000000000000	   8590.000000000000	   1807.000000000000	    730.525000000000	    728.681200000000	  13631.000000000000	      0.000000000000	      2.419394861122	      0.343792523813	      0.072320499480	      0.545545505483
728.916200	  161	  60420.000000000000	  25003.000000000000	   8586.000000000000	   1836.000000000000	    730.758000000000	    728.916200000000	  13626.000000000000	      0.000000000000	      2.416510018798	      0.343398792145	      0.073431188257	      0.544974603048
729.169100	  162	  60403.000000000000	  25022.000000000000	   8583.000000000000	   2043.000000000000	    730.997000000000	    729.169100000000	  13636.000000000000	      0.000000000000	      2.413995683798	      0.343018144033	      0.081648149628	      0.544960434817
729.412700	  163	  60395.000000000000	  25040.000000000000	   8548.000000000000	   2074.000000000000	    731.221000000000	    729.412700000000	  13678.000000000000	      0.000000000000	      2.411940894569	      0.341373801917	      0.082827476038	      0.546246006390
729.683200	  164	  60467.000000000000	  25060.000000000000	   8561.000000000000	   1880.000000000000	    731.438000000000	    729.683200000000	  13684.000000000000	      0.000000000000	      2.412889066241	      0.341620111732	      0.075019952115	      0.546049481245
729.939300	  165	  60457.000000000000	  25072.000000000000	   8537.000000000000	   1800.000000000000	    731.666000000000	    729.939300000000	  13756.000000000000	      0.000000000000	      2.411335354180	      0.340499361838	      0.071793235482	      0.548659859604
730.223500	  166	  60474.000000000000	  25085.000000000000	   8522.000000000000	   1952.000000000000	    731.879000000000	    730.223500000000	  13781.000000000000	      0.000000000000	      2.410763404425	      0.339724935220	      0.077815427546	      0.549372134742
730.485600	  167	  60418.000000000000	  25100.000000000000	   8515.000000000000	   2098.000000000000	    732.095000000000	    730.485600000000	  13774.000000000000	      0.000000000000	      2.407091633466	      0.339243027888	      0.083585657371	      0.548764940239
730.782900	  168	  60395.000000000000	  25124.000000000000	   8535.000000000000	   1964.000000000000	    732.324000000000	    730.782900000000	  13782.000000000000	      0.000000000000	      2.403876771215	      0.339715013533	      0.078172265563	      0.548559146633
731.036000	  169	  60436.000000000000	  25142.000000000000	   8508.000000000000	   1789.000000000000	    732.553000000000	    731.036000000000	  13816.000000000000	      0.000000000000	      2.403786492721	      0.338397899928	      0.071155834858	      0.549518733593
731.321500	  170	  60372.000000000000	  25135.000000000000	   8491.000000000000	   1872.000000000000	    732.780000000000	    731.321500000000	  13888.000000000000	      0.000000000000	      2.401909687686	      0.337815794709	      0.074477819773	      0.552536303959
731.569900	  171	  60369.000000000000	  25153.000000000000	   8484.000000000000	   2085.000000000000	    733.006000000000	    731.569900000000	  13878.000000000000	      0.000000000000	      2.400071562040	      0.337295750010	      0.082892696696	      0.551743330815
731.844700	  172	  60418.000000000000	  25171.000000000000	   8478.000000000000	   2027.000000000000	    733.223000000000	    731.844700000000	  13953.000000000000	      0.000000000000	      2.400301934766	      0.336816177347	      0.080529180406	      0.554328393787
732.096900	  173	  60439.000000000000	  25182.000000000000	   8470.000000000000	   1832.000000000000	    733.444000000000	    732.096900000000	  13978.000000000000	      0.000000000000	      2.400087363990	      0.336351362084	      0.072750377254	      0.555079024700
732.353600	  174	  60452.000000000000	  25177.000000000000	   8477.000000000000	   1809.000000000000	    733.664000000000	    732.353600000000	  13993.000000000000	      0.000000000000	      2.401080351114	      0.336696190968	      0.071851292847	      0.555785041903
732.591600	  175	  60471.000000000000	  25191.000000000000	   8461.000000000000	   2006.000000000000	    733.895000000000	    732.591600000000	  14034.000000000000	      0.000000000000	      2.400500178635	      0.335873923227	      0.079631614465	      0.557103727522
732.856000	  176	  60483.000000000000	  25200.000000000000	   8476.000000000000	   2091.000000000000	    734.116000000000	    732.856000000000	  14051.000000000000	      0.000000000000	      2.400119047619	      0.336349206349	      0.082976190476	      0.557579365079
733.089800	  177	  60561.000000000000	  25213.000000000000	   8450.000000000000	   1902.000000000000	    734.333000000000	    733.089800000000	  14134.000000000000	      0.000000000000	      2.401975171538	      0.335144568278	      0.075437274422	      0.560583825804
733.338300	  178	  60655.000000000000	  25215.000000000000	   8445.000000000000	   1799.000000000000	    734.558000000000	    733.338300000000	  14193.000000000000	      0.000000000000	      2.405512591711	      0.334919690660	      0.071346420781	      0.562879238548
733.553900	  179	  60704.000000000000	  25226.000000000000	   8467.000000000000	   1925.000000000000	    734.779000000000	    733.553900000000	  14274.000000000000	      0.000000000000	      2.406406088956	      0.335645762309	      0.076310156188	      0.565844763339
733.808300	  180	  60760.000000000000	  25226.000000000000	   8441.000000000000	   2095.000000000000	    735.010000000000	    733.808300000000	  14303.000000000000	      0.000000000000	      2.408626020772	      0.334615079680	      0.083049234916	      0.566994370887
734.031000	  181	  60506.000000000000	  25122.000000000000	   8394.000000000000	   1974.000000000000	    735.231000000000	    734.031000000000	  14339.000000000000	      0.000000000000	      2.408486585463	      0.334129448292	      0.078576546453	      0.570774619855
734.268900	  182	  60687.000000000000	  25186.000000000000	   8439.000000000000	   1802.000000000000	    735.453000000000	    734.268900000000	  14384.000000000000	      0.000000000000	      2.409552926229	      0.335067100770	      0.071547685222	      0.571110934646
734.486700	  183	  60602.000000000000	  25146.000000000000	   8380.000000000000	   1872.000000000000	    735.674000000000	    734.486700000000	  14493.000000000000	      0.000000000000	      2.410005567486	      0.333253797821	      0.074445239800	      0.576354092102
734.740700	  184	  60788.000000000000	  25209.000000000000	   8437.000000000000	   2070.000000000000	    735.901000000000	    734.740700000000	  14561.000000000000	      0.000000000000	      2.411361021857	      0.334682057995	      0.082113530882	      0.577611170614
734.969000	  185	  60699.000000000000	  25164.000000000000	   8410.000000000000	   2053.000000000000	    736.120000000000	    734.969000000000	  14590.000000000000	      0.000000000000	      2.412136385312	      0.334207598156	      0.081584803688	      0.579796534732
735.236800	  186	  60878.000000000000	  25235.000000000000	   8409.000000000000	   1850.000000000000	    736.345000000000	    735.236800000000	  14670.000000000000	      0.000000000000	      2.412443035467	      0.333227659996	      0.073310877749	      0.581335446800
735.485600	  187	  60806.000000000000	  25179.000000000000	   8392.000000000000	   1799.000000000000	    736.573000000000	    735.485600000000	  14750.000000000000	      0.000000000000	      2.414948965408	      0.333293617697	      0.071448429247	      0.585805631677
735.762200	  188	  60938.000000000000	  25230.000000000000	   8363.000000000000	   1983.000000000000	    736.791000000000	    735.762200000000	  14868.000000000000	      0.000000000000	      2.415299246928	      0.331470471661	      0.078596908442	      0.589298454221
736.010900	  189	  60887.000000000000	  25203.000000000000	   8378.000000000000	   2107.000000000000	    737.011000000000	    736.010900000000	  14895.000000000000	      0.000000000000	      2.415863190890	      0.332420743562	      0.083601158592	      0.591001071301
736.304800	  190	  60997.000000000000	  25258.000000000000	   8375.000000000000	   1933.000000000000	    737.234000000000	    736.304800000000	  14931.000000000000	      0.000000000000	      2.414957637184	      0.331578113865	      0.076530208251	      0.591139440969
736.612000	  191	  60924.000000000000	  25212.000000000000	   8360.000000000000	   1810.000000000000	    737.453000000000	    736.612000000000	  15044.000000000000	      0.000000000000	      2.416468348406	      0.331588132635	      0.071791210535	      0.596699984135
736.887800	  192	  61181.000000000000	  25267.000000000000	   8399.000000000000	   1913.000000000000	    737.682000000000	    736.887800000000	  15101.000000000000	      0.000000000000	      2.421379665176	      0.332409862667	      0.075711402224	      0.597657022994
737.154700	  193	  61040.000000000000	  25221.000000000000	   8324.000000000000	   2079.000000000000	    737.905000000000	    737.154700000000	  15180.000000000000	      0.000000000000	      2.420205384402	      0.330042424963	      0.082431307244	      0.601879386226
737.427500	  194	  61226.000000000000	  25294.000000000000	   8382.000000000000	   2001.000000000000	    738.128000000000	    737.427500000000	  15279.000000000000	      0.000000000000	      2.420574049182	      0.331382936665	      0.079109670278	      0.604056297936
737.693700	  195	  61182.000000000000	  25248.000000000000	   8339.000000000000	   1823.000000000000	    738.347000000000	    737.693700000000	  15340.000000000000	      0.000000000000	      2.423241444867	      0.330283586819	      0.072203738910	      0.607572877060
737.944800	  196	  61365.000000000000	  25307.000000000000	   8365.000000000000	   1859.000000000000	    738.571000000000	    737.944800000000	  15431.000000000000	      0.000000000000	      2.424823171455	      0.330540957047	      0.073457936539	      0.609752242463
738.166500	  197	  61289.000000000000	  25265.000000000000	   8316.000000000000	   2019.000000000000	    738.800000000000	    738.166500000000	  15455.000000000000	      0.000000000000	      2.425846032060	      0.329150999406	      0.079912923016	      0.611715812389
738.422500	  198	  61398.000000000000	  25307.000000000000	   8332.000000000000	   2087.000000000000	    739.027000000000	    738.422500000000	  15562.000000000000	      0.000000000000	      2.426127158494	      0.329236970008	      0.082467301537	      0.614928675860
738.637700	  199	  61352.000000000000	  25267.000000000000	   8342.000000000000	   1917.000000000000	    739.240000000000	    738.637700000000	  15610.000000000000	      0.000000000000	      2.428147385918	      0.330153955753	      0.075869711481	      0.617801875965
